""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"symbol"
"DGAT2"	3.41848640006371	9.83597044271494	6.83564522014469	4.45288111619337e-06	0.00316004702777237	4.45354385436027	"DGAT2"
"RASSF3"	1.76547220828612	6.32114609790681	6.8126367273269	4.63594226296373e-06	0.00316004702777237	4.41617330622801	"RASSF3"
"SPHK2"	2.62289268382175	6.74378630344468	6.80502749701438	4.6981988360357e-06	0.00316004702777237	4.40379594502194	"SPHK2"
"FPR2"	3.56559036104935	7.3808190065335	6.79297178235799	4.79862898133521e-06	0.00316004702777237	4.38416709878147	"FPR2"
"CCM2"	1.49593906062443	12.1068402933631	6.76040226576865	5.08131834584714e-06	0.00316004702777237	4.33102333162139	"CCM2"
"RPL27A"	-1.74270976701224	7.89519913651559	-6.75832425821597	5.09993468270708e-06	0.00316004702777237	4.32762695356762	"RPL27A"
"NTRK1"	1.3067958019774	4.9387140338297	6.70440616413304	5.60871702117411e-06	0.00331426573488494	4.23926254852139	"NTRK1"
"MTHFS"	2.57858906760182	8.72856774378917	6.6969511510466	5.68312663839459e-06	0.00331426573488494	4.22700864989073	"MTHFS"
"OSBPL11"	2.56971022076911	7.0744411516127	6.65682980382549	6.10166577005331e-06	0.00336368402053912	4.16090988258905	"OSBPL11"
"LMAN2L"	1.95273329507249	7.70464690315606	6.65632309683797	6.1071527506258e-06	0.00336368402053912	4.16007347105207	"LMAN2L"
"SELPLG"	2.52320632938327	11.6681322734304	6.6316329878712	6.38085084338465e-06	0.00341944623034137	4.11926883915691	"SELPLG"
"STEAP4"	2.99630410737502	5.39107028703678	6.6141652862653	6.58219507242736e-06	0.00343452010252868	4.09034230910246	"STEAP4"
"WDFY1"	-1.43667702009534	12.8106295100044	-6.59424845608415	6.81988095582154e-06	0.00346729742543665	4.05730122157445	"WDFY1"
"PRR3"	1.51910113636855	6.90422547920825	6.5735583712324	7.0762959316701e-06	0.00350345392263726	4.02291100872278	"PRR3"
"SNAI3-AS1"	1.65034530957442	6.58215594054857	6.56041553877781	7.2443822285721e-06	0.00350345392263726	4.00103043141888	"SNAI3-AS1"
"PIK3AP1"	1.37061840997243	8.40460502502993	6.51208988930489	7.89910396588581e-06	0.00366873012480421	3.9203420820304	"PIK3AP1"
"AP3S2"	1.65782876285341	6.26961646386804	6.49446544214131	8.15298573350298e-06	0.00366873012480421	3.89082323729306	"AP3S2"
"MANSC1"	3.47327066691651	5.17922695130716	6.48947832851985	8.22635918886507e-06	0.00366873012480421	3.88246152854043	"MANSC1"
"BAZ2B"	2.22903881103704	8.24570060163404	6.4786417701429	8.38817631806024e-06	0.00366873012480421	3.86427875920761	"BAZ2B"
"FAM122A"	1.90140501666203	6.21240149976749	6.46205141378548	8.64237040413881e-06	0.00366873012480421	3.83640578578526	"FAM122A"
"KRTAP21-3"	-2.01117514878655	9.80151760659452	-6.45859680009883	8.6963040077566e-06	0.00366873012480421	3.83059633587532	"KRTAP21-3"
"C17orf59"	1.34829970491614	9.59763509111572	6.43514269499376	9.07187139135899e-06	0.0037046229273217	3.79110505698161	"C17orf59"
"UBE2J2"	1.65901527632169	7.79686255239557	6.42750418573938	9.19780380180806e-06	0.0037046229273217	3.77822488355681	"UBE2J2"
"NFATC3"	1.66423044915547	6.49644523940862	6.41596525012399	9.39150622477566e-06	0.0037046229273217	3.75875034020838	"NFATC3"
"LOC100128242"	-1.85004894583047	9.20582357302443	-6.39122880472395	9.82121487009662e-06	0.0037046229273217	3.71693147120599	"LOC100128242"
"CPSF2"	1.89036647971015	6.10657837761545	6.38027079995822	1.00180723146483e-05	0.0037046229273217	3.69837537534211	"CPSF2"
"GIMAP4"	1.8514786516579	9.39887881642101	6.36741082206689	1.02543522378212e-05	0.0037046229273217	3.67657444957174	"GIMAP4"
"MME"	3.73939355887314	8.64305532720389	6.35849678608359	1.04215335271064e-05	0.0037046229273217	3.66144765550491	"MME"
"ATP6V1C1"	2.67452224951988	6.91380949042749	6.35370621190809	1.05125505494201e-05	0.0037046229273217	3.65331307215978	"ATP6V1C1"
"ZSCAN9"	1.4618872842588	6.99017042353929	6.35342674152598	1.05178857551311e-05	0.0037046229273217	3.65283840925443	"ZSCAN9"
"TECPR2"	2.47254850088948	7.10800954000734	6.3442993284471	1.06936911891983e-05	0.0037046229273217	3.63732933352982	"TECPR2"
"DCAF7"	1.61983521867066	6.23832872285325	6.33255301374981	1.09244550062821e-05	0.0037046229273217	3.61735105021171	"DCAF7"
"ZNF256"	-1.74383040937207	8.53484941547674	-6.3275935134125	1.10234392128294e-05	0.0037046229273217	3.60890937091781	"ZNF256"
"MOB1A"	1.78735568294289	9.42800317877888	6.3068139979991	1.14484330478015e-05	0.00378332550786347	3.57349816112345	"MOB1A"
"KLHL6"	2.14344597359318	7.11071371023838	6.27781368070692	1.20702880865234e-05	0.00385031479662002	3.52396449499342	"KLHL6"
"CD300LB"	2.52636417060043	9.1426842658412	6.27537865883953	1.21240783415318e-05	0.00385031479662002	3.51979939350511	"CD300LB"
"ZNF653"	1.96201699004857	5.65475085395076	6.27045078017702	1.22337014417521e-05	0.00385031479662002	3.51136742643183	"ZNF653"
"IRF2"	2.6602860153225	9.5111518404983	6.25408115251783	1.26053182408557e-05	0.0039052851574951	3.48333052165512	"IRF2"
"KDM4B"	2.24459262364547	11.6042428385529	6.22688584341291	1.32488932597639e-05	0.00404152393160921	3.43665950761692	"KDM4B"
"IGSF6"	3.11240844892884	9.10501448747987	6.21033070309886	1.36573316650439e-05	0.00405421797907649	3.40819202335837	"IGSF6"
"GAPT"	2.11187516094403	7.00019359442871	6.20865309791156	1.36994454608697e-05	0.00405421797907649	3.4053049034925	"GAPT"
"SERPINF1"	-1.60685161235389	9.25849266030331	-6.16575886552181	1.4823426544007e-05	0.00432233678697897	3.33133605699722	"SERPINF1"
"TMEM242"	-1.25692807295377	8.50919275194863	-6.14119588262996	1.55098748417347e-05	0.0044144507213427	3.28884965999307	"TMEM242"
"AARS"	1.43664138501551	6.99489716322553	6.13859035731396	1.55846051288072e-05	0.0044144507213427	3.28433740822002	"AARS"
"RGS2"	1.81411929888204	14.3321247897627	6.12424134778041	1.60029205072269e-05	0.00443377498811859	3.2594689089863	"RGS2"
"RALBP1"	1.97156057992126	7.6322865325913	6.11506366104525	1.6276585689717e-05	0.00443377498811859	3.24354617689948	"RALBP1"
"MSRB1"	3.53810000758955	11.2261130941272	6.11341187019601	1.63263542671825e-05	0.00443377498811859	3.24067903392637	"MSRB1"
"DNAJC2"	-1.57557294887776	11.2613249487253	-6.09471868069598	1.69007386718364e-05	0.00443377498811859	3.20820236010976	"DNAJC2"
"PRKAA1"	-1.76558044404586	9.92577867036947	-6.09277180257216	1.69617567047318e-05	0.00443377498811859	3.20481683634643	"PRKAA1"
"AAED1"	-1.83069659805493	9.87539318026925	-6.0730492325233	1.75929615855449e-05	0.00443377498811859	3.1704872438603	"AAED1"
"PPP1R10"	2.9934147747143	8.41770708664072	6.07203918373642	1.76259375336433e-05	0.00443377498811859	3.16872751058488	"PPP1R10"
"MRPL51"	1.88653982639943	7.50593740490697	6.06763046934798	1.77706268672547e-05	0.00443377498811859	3.16104468972939	"MRPL51"
"ARMC7"	1.68347593246102	7.40064336666285	6.06475400742401	1.78656944982656e-05	0.00443377498811859	3.15603042274429	"ARMC7"
"TUBA4B"	-1.1850074227109	7.41905424858206	-6.06405294224749	1.78889448784289e-05	0.00443377498811859	3.15480812790263	"TUBA4B"
"C16orf52"	2.10161354145166	5.44709536362018	6.0486632054918	1.84073387687052e-05	0.00447395956926802	3.12795729630084	"C16orf52"
"B3GALT6"	1.62101124505359	8.41116399693743	6.03777798048047	1.87834119302194e-05	0.00447395956926802	3.10894355291492	"B3GALT6"
"TBC1D10B"	1.54523322157697	10.4652123003723	6.02463915092279	1.92480070830732e-05	0.00447395956926802	3.08596903573214	"TBC1D10B"
"FRAT2"	2.91093768378417	11.1400659775866	6.01596567876438	1.95612364161271e-05	0.00447395956926802	3.070788081108	"FRAT2"
"RBM12B"	1.33094278743772	5.71244678080281	6.01311162859416	1.96654607225104e-05	0.00447395956926802	3.06579018267054	"RBM12B"
"PSMA5"	1.6411135017198	6.84228374869237	6.01107446711873	1.97402067161031e-05	0.00447395956926802	3.06222202168906	"PSMA5"
"YIPF4"	1.39452920621612	8.02133734679216	6.00560524810206	1.99423430948416e-05	0.00447395956926802	3.05263933720328	"YIPF4"
"GTF2E1"	1.61821089097254	7.67163511064093	6.00487328812132	1.99695582838515e-05	0.00447395956926802	3.05135651286967	"GTF2E1"
"C14orf101"	1.57344276518554	5.99917799314329	6.0018647956204	2.00818237676444e-05	0.00447395956926802	3.04608300118179	"C14orf101"
"ZNF200"	2.17574827354994	6.79435135981849	5.96899945599351	2.13518245132559e-05	0.00462396648837843	2.98838378624394	"ZNF200"
"SEMA4B"	1.67041789086827	9.22162012001682	5.96817935736859	2.13845619495585e-05	0.00462396648837843	2.98694188531387	"SEMA4B"
"LOC101060557"	-1.18351961562499	7.80705143395091	-5.96642530996826	2.14547567546306e-05	0.00462396648837843	2.98385756630892	"LOC101060557"
"MMP9"	3.81849589735894	10.2073440528502	5.95794057604813	2.1797700472127e-05	0.0046473634942079	2.96893135858297	"MMP9"
"C11orf68"	1.27817990128466	8.79444265076032	5.94457226180586	2.23496326098404e-05	0.00471434590838208	2.94539171767174	"C11orf68"
"BICD2"	1.51117574310601	7.29743587607602	5.93474202791425	2.27647382314499e-05	0.00475136031213884	2.92806471504974	"BICD2"
"ZKSCAN4"	1.72124393201271	5.90404657547254	5.92644889729065	2.31211613210504e-05	0.00477548319451862	2.9134355900213	"ZKSCAN4"
"LOC401357"	1.96290246053535	14.622474357259	5.91815594645394	2.34833756211217e-05	0.00480029249294435	2.89879630693223	"LOC401357"
"CYP4F2"	3.43528324707229	7.59844741445463	5.90363932157969	2.41316778853425e-05	0.00481472275786649	2.87314538051726	"CYP4F2"
"CYP27A1"	2.08987302724367	10.1231059998447	5.89776602930582	2.43992304487117e-05	0.00481472275786649	2.86275815210241	"CYP27A1"
"PECAM1"	1.39686242723488	11.5053325395701	5.89557751365792	2.44997123887969e-05	0.00481472275786649	2.85888630662094	"PECAM1"
"OSTM1"	2.00359228111442	7.34318005876078	5.89502241093217	2.45252672253639e-05	0.00481472275786649	2.85790412265413	"OSTM1"
"LRIF1"	1.13759618499592	6.19007233629872	5.87231627781579	2.55946496536807e-05	0.00484816930213921	2.81768844314633	"LRIF1"
"TBL1X"	1.24410729963358	11.2074029567846	5.87129971308501	2.56436438632932e-05	0.00484816930213921	2.81588614036183	"TBL1X"
"CCR5"	2.47380669654777	8.21044650698983	5.87126995696587	2.56450794507749e-05	0.00484816930213921	2.81583338235198	"CCR5"
"KIAA1551"	1.34798601489208	10.692442844423	5.86776280273694	2.58148683047943e-05	0.00484816930213921	2.80961421074031	"KIAA1551"
"TRIM38"	1.34463445165077	9.25435254432663	5.86096303375979	2.61473924548618e-05	0.00484816930213921	2.79755100457062	"TRIM38"
"MRPS22"	-1.37076740697998	11.1527783277591	-5.86065207327729	2.61627050297002e-05	0.00484816930213921	2.7969991744488	"MRPS22"
"VPS72"	1.36166007041891	9.34133945434194	5.84714069011983	2.68371135095131e-05	0.0048520703083569	2.77300777851634	"VPS72"
"IL6R"	1.81822069695746	6.78751928995163	5.84177897767634	2.71097167132017e-05	0.0048520703083569	2.7634796504735	"IL6R"
"DAD1"	1.15867004040667	10.475767239365	5.83917450907619	2.72431700962156e-05	0.0048520703083569	2.75884976744134	"DAD1"
"HSPA1A"	2.92313759104325	11.356857894675	5.83827086838148	2.72896319547941e-05	0.0048520703083569	2.75724315437783	"HSPA1A"
"PSEN1"	1.74531085759295	10.3118001823076	5.83598952412014	2.74072964764965e-05	0.0048520703083569	2.75318652823563	"PSEN1"
"B3GALT4"	1.33423811602569	7.62919097625455	5.81683065755214	2.84164701972936e-05	0.00492319465971684	2.71908780022102	"B3GALT4"
"PREPL"	1.32243392426681	8.8406444402874	5.81606281290502	2.84577103974591e-05	0.00492319465971684	2.7177200479512	"PREPL"
"BASP1"	2.40172680080071	7.5103099710902	5.81427573822337	2.85539331181882e-05	0.00492319465971684	2.71453641046055	"BASP1"
"GDPD3"	2.01962722228396	9.08473051303489	5.80423162263947	2.91010624355078e-05	0.00494934317848542	2.6966340926657	"GDPD3"
"HCFC2"	-1.44871273991519	9.74048455372671	-5.80034151024694	2.93158792389791e-05	0.00494934317848542	2.68969640793885	"HCFC2"
"ZNF189"	1.56899927258455	6.4214325719828	5.79364333840442	2.96896241977255e-05	0.00494934317848542	2.67774546766028	"ZNF189"
"NACAP1"	-1.55264630120842	13.2195535063282	-5.78114179667545	3.04004675978474e-05	0.00494934317848542	2.65542211385	"NACAP1"
"MGAT2"	1.84344096221597	8.2791921070669	5.77671738975631	3.06562518602494e-05	0.00494934317848542	2.6475160742033	"MGAT2"
"CD93"	2.26312342334372	12.6482303716579	5.77223896942033	3.09174330376278e-05	0.00494934317848542	2.63951053539397	"CD93"
"EEPD1"	2.2059487962638	5.84172663092399	5.77180363045292	3.09429447700166e-05	0.00494934317848542	2.63873217184531	"EEPD1"
"VTI1A"	-1.3259869185077	9.63153718300657	-5.76235828524594	3.15018703175041e-05	0.00494934317848542	2.62183741141624	"VTI1A"
"C5orf51"	1.21405582941592	8.56683336714866	5.75695681599288	3.18261973084213e-05	0.00494934317848542	2.61216989023227	"C5orf51"
"TSN"	-1.40141134747509	11.0506097371098	-5.75475526712428	3.19593792299473e-05	0.00494934317848542	2.60822832113062	"TSN"
"RTN2"	1.94147695784552	7.92282003847938	5.75470385201595	3.19624964669281e-05	0.00494934317848542	2.60813626084493	"RTN2"
"FAM129A"	1.7654870547438	10.8226747935127	5.74914326374109	3.23014965337865e-05	0.00494934317848542	2.59817753560546	"FAM129A"
"KIAA1324"	1.58443005655801	7.71044016337408	5.74763307764904	3.23942070596209e-05	0.00494934317848542	2.59547207497992	"KIAA1324"
"CSF2RB"	1.20697351665026	5.69865791561142	5.74392692582839	3.26228996907975e-05	0.00494934317848542	2.58883115689889	"CSF2RB"
"PAGR1"	2.03330562688314	8.37651601992995	5.73905038865535	3.29263659523028e-05	0.00494934317848542	2.58008995258037	"PAGR1"
"CD14"	2.06716150357524	13.9803841997089	5.73742204717705	3.3028348153129e-05	0.00494934317848542	2.57717035860266	"CD14"
"ARFRP1"	2.31530461929555	7.14171270236026	5.73353564919423	3.32730772802329e-05	0.00494934317848542	2.57020050645275	"ARFRP1"
"SLC19A1"	3.11727112151826	9.48890551428487	5.72331312234366	3.3925815717997e-05	0.00494934317848542	2.55185674666282	"SLC19A1"
"CARD6"	2.62904396594679	7.82622920165668	5.72001127183298	3.41394741302831e-05	0.00494934317848542	2.5459284430286	"CARD6"
"ARG1"	3.14367027038142	5.97996964713326	5.71987041722145	3.4148619615168e-05	0.00494934317848542	2.54567550980467	"ARG1"
"CLCN3"	1.83762132409239	6.97507042001357	5.7195995732357	3.41662122597981e-05	0.00494934317848542	2.54518914583843	"CLCN3"
"CNOT1"	1.16174725606245	11.4805900165512	5.71797410079152	3.42719922800016e-05	0.00494934317848542	2.54226999981033	"CNOT1"
"NABP1"	2.73656337351968	5.53505911820987	5.71350366131465	3.45646674082147e-05	0.00494934317848542	2.53423962681786	"NABP1"
"SMAP2"	1.12688473609013	11.9196469761954	5.71150547494375	3.46963234723358e-05	0.00494934317848542	2.53064927188278	"SMAP2"
"ZNF17"	1.41621575018246	6.78031246632533	5.70441606143489	3.51676388268763e-05	0.00498074244756645	2.51790619358475	"ZNF17"
"CTPS1"	-1.72846938504687	9.42602145353976	-5.69883700566131	3.55432075871995e-05	0.00499823205701412	2.50787272219151	"CTPS1"
"BAZ1A"	1.05769587735036	8.54218959101459	5.6924951230252	3.59751820449657e-05	0.00501905753481645	2.49646178001154	"BAZ1A"
"SNHG3"	-1.61008614056973	12.1656847220111	-5.68751075323082	3.631850768578e-05	0.00501905753481645	2.48748923883136	"SNHG3"
"TPCN2"	1.90114917873701	7.34071674734282	5.68560474934049	3.64506901862805e-05	0.00501905753481645	2.48405720402742	"TPCN2"
"LPAR6"	1.31587113135406	9.18127535979898	5.67570340790961	3.71454224950968e-05	0.00507944439470883	2.46621978883032	"LPAR6"
"ARHGAP25"	1.1913695924497	12.7534740555101	5.67054607678114	3.75127110745321e-05	0.00509453448757412	2.45692305670233	"ARHGAP25"
"PHF23"	1.78584908822702	8.88178088539809	5.66675775198106	3.77848998269787e-05	0.0050965917943492	2.45009163446929	"PHF23"
"PLXNC1"	1.50739976027129	5.65540208026643	5.65156478034327	3.88972356554004e-05	0.00521117830118432	2.4226732045336	"PLXNC1"
"MED10"	-1.65767697658338	10.6608931556293	-5.64503580546343	3.93856203160293e-05	0.00523326909091984	2.41088009232987	"MED10"
"VPS37C"	2.23135954689541	8.31128544686497	5.63640319100723	4.00411355709458e-05	0.00523326909091984	2.3952776403533	"VPS37C"
"CCR3"	1.98478873740822	7.17761120381786	5.62748347898474	4.07303347629365e-05	0.00523326909091984	2.37914483460012	"CCR3"
"GDAP2"	1.4675171995159	6.71777247784177	5.62672071328632	4.07898389534537e-05	0.00523326909091984	2.37776470405687	"GDAP2"
"CXorf21"	1.57798255297085	7.7887223542967	5.62455929896874	4.0958942923263e-05	0.00523326909091984	2.37385342941926	"CXorf21"
"MYOM2"	4.3081154910944	8.81054258463522	5.62240837414204	4.11279473188211e-05	0.00523326909091984	2.36996045900379	"MYOM2"
"RABGGTB"	-1.84279931410331	12.0400273375227	-5.61525944084027	4.16948688758818e-05	0.00523326909091984	2.35701671358788	"RABGGTB"
"ILK"	1.46819673021738	12.5530901117684	5.61479608542353	4.17318918889812e-05	0.00523326909091984	2.35617751231156	"ILK"
"METTL13"	1.90418106036842	5.15172746080009	5.6136475911184	4.18238057385441e-05	0.00523326909091984	2.35409729399412	"METTL13"
"NAB1"	1.55442871635208	9.87757234106529	5.60872446571319	4.22201851833852e-05	0.00523326909091984	2.34517807027718	"NAB1"
"LINC00324"	2.19632477521424	7.53229136964427	5.60694900379286	4.23640873070499e-05	0.00523326909091984	2.34196060047422	"LINC00324"
"ATG14"	-1.64151734774953	11.411390235124	-5.6060794831056	4.2434747652884e-05	0.00523326909091984	2.34038469853859	"ATG14"
"U2SURP"	-1.72274648970335	10.6574145788488	-5.60301135875136	4.26850511998367e-05	0.00523326909091984	2.33482321183101	"U2SURP"
"FEM1B"	-1.90312921106751	9.31034633775983	-5.60213054964488	4.27571914832062e-05	0.00523326909091984	2.33322634542992	"FEM1B"
"CEACAM21"	1.72042839577931	5.79054661570252	5.58498161161818	4.41871754551323e-05	0.00535698510091378	2.30211363905668	"CEACAM21"
"ALPK1"	1.99271559112207	8.21423916631213	5.58355518535698	4.43083294608564e-05	0.00535698510091378	2.29952380145314	"ALPK1"
"CEACAM3"	3.30353567919193	9.96971192412013	5.57631699020926	4.49284313896989e-05	0.00536968584154576	2.28637749735036	"CEACAM3"
"KCTD7"	1.80901253323301	6.12606219408417	5.57600911706853	4.49550055324085e-05	0.00536968584154576	2.2858181573665	"KCTD7"
"OTUD7A"	-1.53471908551033	6.37162497330734	-5.56899098767644	4.55652117694737e-05	0.00540998214949176	2.27306398896008	"OTUD7A"
"BCORL1"	1.76781222427136	8.43952823168652	5.55529513798559	4.67808511905462e-05	0.00543104437311762	2.24815378084287	"BCORL1"
"TNFAIP1"	1.44331754989537	7.62578348713155	5.55363671339776	4.69303149263787e-05	0.00543104437311762	2.2451355767398	"TNFAIP1"
"C11orf70"	-1.20653295472337	6.44970754617843	-5.55086731160558	4.71810073619009e-05	0.00543104437311762	2.2400945964015	"C11orf70"
"CIB2"	-1.16717017736318	7.67463772131005	-5.5498773461471	4.72709572698478e-05	0.00543104437311762	2.2382923519253	"CIB2"
"MYD88"	1.48623102554289	10.577854822796	5.54902512620456	4.73485335874758e-05	0.00543104437311762	2.23674076178903	"MYD88"
"SLC35E3"	1.48868480988388	8.17047596020054	5.54829367504359	4.74152216056176e-05	0.00543104437311762	2.23540896532359	"SLC35E3"
"USP25"	1.17549998602435	7.14966060492033	5.5434683908161	4.78575969363619e-05	0.00543104437311762	2.22662135411086	"USP25"
"TREML2"	2.52495352643511	7.17316373870889	5.5349589737896	4.86481692903795e-05	0.00543104437311762	2.21111618869996	"TREML2"
"PI4K2B"	1.37253093264437	7.70920332213261	5.53402863057185	4.87354193715906e-05	0.00543104437311762	2.20942036212057	"PI4K2B"
"NLRX1"	1.36496340622972	7.83019627092715	5.53125227943015	4.89967572384484e-05	0.00543104437311762	2.20435889942626	"NLRX1"
"MRVI1"	1.71844128683208	4.79977070886095	5.53019863728754	4.90963158784066e-05	0.00543104437311762	2.20243775390048	"MRVI1"
"NGDN"	-1.59271826802767	11.4192203733732	-5.52814411002727	4.92910508331174e-05	0.00543104437311762	2.19869119855152	"NGDN"
"CDK5RAP1"	-1.09212005855389	11.3325720413919	-5.52801401378253	4.93034086726434e-05	0.00543104437311762	2.19845393975365	"CDK5RAP1"
"SLC35F1"	-1.24732585110321	7.8065792346343	-5.52328466051025	4.97548339806542e-05	0.00545049087385863	2.18982728763564	"SLC35F1"
"METTL4"	1.09605036685465	7.44982290478333	5.51480181079192	5.05752865964503e-05	0.00549671671762901	2.174345981963	"METTL4"
"CFDP1"	1.41299439942159	6.6567140477251	5.51320542150199	5.07312466878207e-05	0.00549671671762901	2.17143140029456	"CFDP1"
"HAL"	2.14348828322243	6.48852253865464	5.49960102891392	5.20806986721836e-05	0.00561226137647856	2.14657862799957	"HAL"
"EDC3"	1.80963284793879	7.73525166883149	5.49463097351223	5.25829073158011e-05	0.00561974161203627	2.1374926466083	"EDC3"
"SPRYD3"	1.2689773336277	7.27157786504707	5.49331261045425	5.2716962872642e-05	0.00561974161203627	2.13508189726382	"SPRYD3"
"KRT23"	4.22070347145253	8.82007998884358	5.47734497506717	5.4368971060405e-05	0.00576485539136743	2.10586395854042	"KRT23"
"TMEM154"	2.39735437970271	11.3123901841828	5.46359736752288	5.58341826809811e-05	0.00586212709009933	2.08067928302304	"TMEM154"
"SIGLEC9"	2.44695638097371	8.00584959091863	5.45843501956291	5.63948786915636e-05	0.00586212709009933	2.0712153043135	"SIGLEC9"
"EGLN2"	1.76324365687911	10.2963319576955	5.45757667272567	5.64886691903608e-05	0.00586212709009933	2.06964135731871	"EGLN2"
"TERF1"	-1.24754232962985	8.54831366906946	-5.45739350891839	5.65087041528881e-05	0.00586212709009933	2.0693054771347	"TERF1"
"RAB10"	2.13957268629198	9.84107303086507	5.45505998605102	5.67645955870018e-05	0.00586212709009933	2.06502591947521	"RAB10"
"PRDM2"	1.59143897416952	5.90262063563235	5.44072061672383	5.83635683643987e-05	0.00596637728641975	2.03871140687512	"PRDM2"
"NYAP2"	-1.17385860512622	5.90391208870229	-5.4406116815547	5.83758923525031e-05	0.00596637728641975	2.03851138649598	"NYAP2"
"C11orf54"	1.72114346271238	7.59787751487819	5.42920804386197	5.96810052511976e-05	0.00606848703651664	2.01756346269192	"C11orf54"
"DUS2L"	1.18029142757308	8.62083077529472	5.42297805369512	6.04067181446399e-05	0.00611094085393837	2.00611156138826	"DUS2L"
"NDUFAF1"	1.88820686275694	7.03773677453163	5.41584829358183	6.12484507348928e-05	0.0061379530083185	1.9929990366217	"NDUFAF1"
"ACOX1"	2.34408645074323	8.64995206966285	5.41547500663563	6.1292853320913e-05	0.0061379530083185	1.99231231893289	"ACOX1"
"COPB2"	1.27415959749975	10.1010831533602	5.40137863313748	6.29942123354273e-05	0.00627662935772288	1.96636565620356	"COPB2"
"RIPK1"	-2.19258996600824	9.67711037879302	-5.38652932249402	6.48393270195738e-05	0.00642817088072055	1.93900312063944	"RIPK1"
"ZNF2"	2.15835728598393	4.94431048056029	5.38342191901573	6.52324579070499e-05	0.00643497102179595	1.93327328832086	"ZNF2"
"HSPA6"	2.88881203920512	10.9778797785728	5.37753065969417	6.59845638386278e-05	0.00647694025639758	1.92240654318738	"HSPA6"
"PPP1R9B"	1.87925424681938	5.80060739592382	5.3714519398773	6.67700013649656e-05	0.00648576940239487	1.91118897330572	"PPP1R9B"
"TNFAIP6"	3.24621796543143	7.84389180737225	5.3704056606136	6.69061638451325e-05	0.00648576940239487	1.90925767052226	"TNFAIP6"
"PSG1"	-1.31941462836877	5.10933951289902	-5.36925825836341	6.70558163955491e-05	0.00648576940239487	1.90713953298426	"PSG1"
"LOC152217"	-1.25874745890261	11.4818316089087	-5.36496251927826	6.76191768411007e-05	0.00649660592214915	1.89920785811928	"LOC152217"
"IGIP"	1.5953174079995	6.87594882916576	5.36296463816152	6.78828511798411e-05	0.00649660592214915	1.89551809108425	"IGIP"
"NDUFB6"	1.53641960338124	8.49883243546528	5.36094257923661	6.8150798457082e-05	0.00649660592214915	1.89178311012179	"NDUFB6"
"AKAP8"	-1.24455625313482	11.5434383733566	-5.35381322649101	6.91042758811257e-05	0.00655597886206201	1.87860985442456	"AKAP8"
"ACOT13"	1.46800970424287	7.21374985975205	5.35078858922816	6.95129444556919e-05	0.00656334601270218	1.87301896659912	"ACOT13"
"KIAA1211L"	1.61638926511844	5.1422293799552	5.34366219305537	7.04857180245485e-05	0.00662011362542014	1.85984120800918	"KIAA1211L"
"ZNF213"	1.40329649314363	9.49302140842654	5.34151236479809	7.07819290190171e-05	0.00662011362542014	1.85586448723213	"ZNF213"
"RNF24"	1.87758245521135	10.9008180477812	5.33070183477634	7.22910559948014e-05	0.00671002698028254	1.83585771258966	"RNF24"
"ZBED1"	1.1439479281675	9.84045253911657	5.3237602637652	7.32775738134105e-05	0.00671002698028254	1.82300268126676	"ZBED1"
"ZNF507"	-1.83043551061447	7.56808897041968	-5.32373558494497	7.32811058030432e-05	0.00671002698028254	1.82295696702927	"ZNF507"
"UBE2W"	1.41102259152445	7.29946302660903	5.31988456057649	7.38344181743605e-05	0.00671002698028254	1.81582243596301	"UBE2W"
"ACTN1"	1.49883049623178	10.5724234439472	5.31950643676772	7.38889788879903e-05	0.00671002698028254	1.81512180246665	"ACTN1"
"ZC3H15"	-1.29968837083065	11.8160532370816	-5.3179611727072	7.41123832768727e-05	0.00671002698028254	1.81225834755356	"ZC3H15"
"CREB5"	2.12127434553847	7.36972206730543	5.31716622017778	7.42275840986637e-05	0.00671002698028254	1.81078513208562	"CREB5"
"BEST1"	2.85965194298713	7.41908503574857	5.315631090519	7.44505716997256e-05	0.00671002698028254	1.80793996754402	"BEST1"
"PCTP"	1.40380375744527	7.53486800171199	5.30893876733594	7.54307879584715e-05	0.0067455713029768	1.79553285769434	"PCTP"
"PGBD2"	2.77543635325872	7.28510545380449	5.30829784675485	7.55253595552174e-05	0.0067455713029768	1.79434431461946	"PGBD2"
"HLX"	1.9006893986252	10.5884869533795	5.30172331739035	7.65025703622951e-05	0.00680221060602506	1.78214907590725	"HLX"
"S1PR4"	2.13757199340345	10.3847837792816	5.29504635648575	7.75083773808207e-05	0.00686087547637015	1.76975782396754	"S1PR4"
"TMEM164"	1.31963228079444	9.56677501469395	5.28338544781675	7.92978356781329e-05	0.00687204320802619	1.74810275886563	"TMEM164"
"MTHFSD"	1.46114871604809	7.23233536082757	5.28093027673575	7.96800066707447e-05	0.00687204320802619	1.7435410024188	"MTHFSD"
"TOB2"	1.0425973306408	7.99710260237761	5.28053583077666	7.97415830606249e-05	0.00687204320802619	1.74280803809968	"TOB2"
"PTGS2"	3.46501815140367	10.2811780403889	5.28013292763056	7.98045304154285e-05	0.00687204320802619	1.74205933683943	"PTGS2"
"TPST2"	1.28751548844192	9.9439917352576	5.27233580731871	8.10328650622326e-05	0.00687204320802619	1.72756589875746	"TPST2"
